REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,17/03/2016 11:00,6386.8,59.83,TRADE
VIC1,17/03/2016 11:30,6497.24,57.33,TRADE
VIC1,17/03/2016 12:00,6628.65,57.42,TRADE
VIC1,17/03/2016 12:30,6600.56,49.7,TRADE
VIC1,17/03/2016 13:00,6936.41,88.2,TRADE
VIC1,17/03/2016 13:30,7125.81,71.53,TRADE
VIC1,17/03/2016 14:00,7212.23,61.2,TRADE
VIC1,17/03/2016 14:30,7300.93,60.84,TRADE
VIC1,17/03/2016 15:00,7408.96,54.8,TRADE
VIC1,17/03/2016 15:30,7497.27,58.34,TRADE
VIC1,17/03/2016 16:00,7600.61,63.27,TRADE
VIC1,17/03/2016 16:30,7635.89,78.33,TRADE
VIC1,17/03/2016 17:00,7542.37,52.02,TRADE
VIC1,17/03/2016 17:30,7376.46,53.95,TRADE
VIC1,17/03/2016 18:00,7307.19,50.6,TRADE
VIC1,17/03/2016 18:30,7061.68,52.42,TRADE
VIC1,17/03/2016 19:00,6944.31,60.53,TRADE
VIC1,17/03/2016 19:30,6830.69,46.71,TRADE
VIC1,17/03/2016 20:00,6650.23,43.83,TRADE
VIC1,17/03/2016 20:30,6345.98,47.38,TRADE
VIC1,17/03/2016 21:00,6029.5,49.22,TRADE
VIC1,17/03/2016 21:30,5652.9,49.32,TRADE
VIC1,17/03/2016 22:00,5327.88,38.18,TRADE
VIC1,17/03/2016 22:30,5108.1,83.38,TRADE
VIC1,17/03/2016 23:00,4988.1,48.24,TRADE
VIC1,17/03/2016 23:30,5241.55,30.46,TRADE
VIC1,18/03/2016 0:00,5214.78,31.59,TRADE
VIC1,18/03/2016 0:30,4914.37,34.86,TRADE
VIC1,18/03/2016 1:00,4720.81,30.67,TRADE
VIC1,18/03/2016 1:30,4624.99,29.03,TRADE
VIC1,18/03/2016 2:00,4436.48,27.79,TRADE
VIC1,18/03/2016 2:30,4293.75,19.77,TRADE
VIC1,18/03/2016 3:00,4198.47,12.4,TRADE
VIC1,18/03/2016 3:30,4220.68,12.79,TRADE
VIC1,18/03/2016 4:00,4228.56,10.99,TRADE
VIC1,18/03/2016 4:30,4335.93,29.1,TRADE
VIC1,18/03/2016 5:00,4464.17,34.89,TRADE
VIC1,18/03/2016 5:30,4812.83,54.01,TRADE
VIC1,18/03/2016 6:00,5111.42,37.18,TRADE
VIC1,18/03/2016 6:30,5517.5,40.19,TRADE
VIC1,18/03/2016 7:00,5705.58,64.25,TRADE
VIC1,18/03/2016 7:30,5621.64,31.5,TRADE
VIC1,18/03/2016 8:00,5592.77,32.5,TRADE
VIC1,18/03/2016 8:30,5634.25,31.63,TRADE
VIC1,18/03/2016 9:00,5604.16,31.58,TRADE
VIC1,18/03/2016 9:30,5291.24,30.04,TRADE
VIC1,18/03/2016 10:00,5341.97,32.54,TRADE
VIC1,18/03/2016 10:30,5414.85,31.38,TRADE
VIC1,18/03/2016 11:00,5338.45,35.02,TRADE
VIC1,18/03/2016 11:30,5274.67,36,TRADE
VIC1,18/03/2016 12:00,5161.83,35.01,TRADE
VIC1,18/03/2016 12:30,5119.03,33.86,TRADE
VIC1,18/03/2016 13:00,5042.97,28.78,TRADE
VIC1,18/03/2016 13:30,5003.56,28.82,TRADE
VIC1,18/03/2016 14:00,4981,28.66,TRADE
VIC1,18/03/2016 14:30,4939.23,21.15,TRADE
VIC1,18/03/2016 15:00,4916.68,21.07,TRADE
VIC1,18/03/2016 15:30,4966.79,18.4,TRADE
VIC1,18/03/2016 16:00,5015.15,22.92,TRADE
VIC1,18/03/2016 16:30,5044.97,26.65,TRADE
VIC1,18/03/2016 17:00,5037.23,26.82,TRADE
VIC1,18/03/2016 17:30,4992.96,39.14,TRADE
VIC1,18/03/2016 18:00,4969.14,31.03,TRADE
VIC1,18/03/2016 18:30,4954.79,30.78,TRADE
VIC1,18/03/2016 19:00,4955.55,35.19,TRADE
VIC1,18/03/2016 19:30,5086.66,33.99,TRADE
VIC1,18/03/2016 20:00,4933.31,33.46,TRADE
VIC1,18/03/2016 20:30,4747.98,34,TRADE
VIC1,18/03/2016 21:00,4645.69,33.52,TRADE
VIC1,18/03/2016 21:30,4450.04,32.05,TRADE
VIC1,18/03/2016 22:00,4313.89,30.99,TRADE
VIC1,18/03/2016 22:30,4281.34,58.02,TRADE
VIC1,18/03/2016 23:00,4327.98,138.65,TRADE
VIC1,18/03/2016 23:30,4577.35,46.79,TRADE
VIC1,19/03/2016 0:00,4598.15,42.07,TRADE
VIC1,19/03/2016 0:30,4426.31,44.36,TRADE
VIC1,19/03/2016 1:00,4268.15,54.9,TRADE
VIC1,19/03/2016 1:30,4049.41,45.84,TRADE
VIC1,19/03/2016 2:00,3909.51,49.73,TRADE
VIC1,19/03/2016 2:30,3738.1,45.44,TRADE
VIC1,19/03/2016 3:00,3698.64,46.69,TRADE
VIC1,19/03/2016 3:30,3709.58,47.83,TRADE
VIC1,19/03/2016 4:00,3701.57,49.94,TRADE
VIC1,19/03/2016 4:30,3711.08,49.3,TRADE
VIC1,19/03/2016 5:00,3731.93,49.21,TRADE
VIC1,19/03/2016 5:30,3886.78,55.13,TRADE
VIC1,19/03/2016 6:00,4047.46,61.26,TRADE
VIC1,19/03/2016 6:30,4215.37,47.54,TRADE
VIC1,19/03/2016 7:00,4408.97,77.56,TRADE
VIC1,19/03/2016 7:30,4458.89,78.54,TRADE
VIC1,19/03/2016 8:00,4600.7,54.14,TRADE
VIC1,19/03/2016 8:30,4705.59,61.46,TRADE
VIC1,19/03/2016 9:00,4680.67,53.35,TRADE
VIC1,19/03/2016 9:30,4704.21,49.63,TRADE
VIC1,19/03/2016 10:00,4698.55,45.79,TRADE
VIC1,19/03/2016 10:30,4664.86,43.2,TRADE
VIC1,19/03/2016 11:00,4631.55,41.97,TRADE
VIC1,19/03/2016 11:30,4568.34,41.32,TRADE
VIC1,19/03/2016 12:00,4538.95,41.25,TRADE
VIC1,19/03/2016 12:30,4519.67,43.76,TRADE
VIC1,19/03/2016 13:00,4502.76,41.55,TRADE
VIC1,19/03/2016 13:30,4463.04,42.22,TRADE
VIC1,19/03/2016 14:00,4407.26,42.35,TRADE
VIC1,19/03/2016 14:30,4391.18,42.58,TRADE
VIC1,19/03/2016 15:00,4445.41,42.56,TRADE
VIC1,19/03/2016 15:30,4469.9,44.69,TRADE
VIC1,19/03/2016 16:00,4547.65,42.55,TRADE
VIC1,19/03/2016 16:30,4603.08,45.39,TRADE
VIC1,19/03/2016 17:00,4697.99,46.37,TRADE
VIC1,19/03/2016 17:30,4716.2,46.6,TRADE
VIC1,19/03/2016 18:00,4766.72,49.37,TRADE
VIC1,19/03/2016 18:30,4750.38,51.36,TRADE
VIC1,19/03/2016 19:00,4792.02,66.62,TRADE
VIC1,19/03/2016 19:30,4812.89,46.11,TRADE
VIC1,19/03/2016 20:00,4737.36,52.22,TRADE
VIC1,19/03/2016 20:30,4624.56,53.89,TRADE
VIC1,19/03/2016 21:00,4546.68,44.8,TRADE
VIC1,19/03/2016 21:30,4408.61,44.4,TRADE
VIC1,19/03/2016 22:00,4285.73,40.84,TRADE
VIC1,19/03/2016 22:30,4243.1,44.07,TRADE
VIC1,19/03/2016 23:00,4295.45,44.64,TRADE
VIC1,19/03/2016 23:30,4587.24,42.01,TRADE
VIC1,20/03/2016 0:00,4599.18,41.03,TRADE
VIC1,20/03/2016 0:30,4388.78,45.35,TRADE
VIC1,20/03/2016 1:00,4208.09,47.02,TRADE
VIC1,20/03/2016 1:30,4069.37,35.45,TRADE
VIC1,20/03/2016 2:00,3938.13,44.03,TRADE
VIC1,20/03/2016 2:30,3808.66,38.28,TRADE
VIC1,20/03/2016 3:00,3737.03,35.6,TRADE
VIC1,20/03/2016 3:30,3701.89,34.57,TRADE
VIC1,20/03/2016 4:00,3664.71,35.8,TRADE
VIC1,20/03/2016 4:30,3684.82,49.11,TRADE
VIC1,20/03/2016 5:00,3704.59,51.07,TRADE
VIC1,20/03/2016 5:30,3783.82,46.31,TRADE
VIC1,20/03/2016 6:00,3842.05,39.92,TRADE
VIC1,20/03/2016 6:30,3968.06,39.16,TRADE
VIC1,20/03/2016 7:00,4067.01,53.71,TRADE
VIC1,20/03/2016 7:30,4068.7,85.33,TRADE
VIC1,20/03/2016 8:00,4131.93,71.56,TRADE
VIC1,20/03/2016 8:30,4155.22,71.09,TRADE
VIC1,20/03/2016 9:00,4136.79,41.12,TRADE
VIC1,20/03/2016 9:30,4183.89,49.74,TRADE
VIC1,20/03/2016 10:00,4140.07,45.7,TRADE
VIC1,20/03/2016 10:30,4134.78,68.28,TRADE
VIC1,20/03/2016 11:00,4096.97,59.59,TRADE
VIC1,20/03/2016 11:30,4102.15,38.87,TRADE
VIC1,20/03/2016 12:00,4070.05,48.78,TRADE
VIC1,20/03/2016 12:30,4077.66,42.89,TRADE
VIC1,20/03/2016 13:00,4068.13,39.09,TRADE
VIC1,20/03/2016 13:30,4057.85,46.79,TRADE
VIC1,20/03/2016 14:00,4094.68,46.23,TRADE
VIC1,20/03/2016 14:30,4163.26,40.13,TRADE
VIC1,20/03/2016 15:00,4242.72,52.08,TRADE
VIC1,20/03/2016 15:30,4343.14,41.41,TRADE
VIC1,20/03/2016 16:00,4458.52,39.49,TRADE
VIC1,20/03/2016 16:30,4517.28,56.73,TRADE
VIC1,20/03/2016 17:00,4571.25,70.65,TRADE
VIC1,20/03/2016 17:30,4640.48,63.82,TRADE
VIC1,20/03/2016 18:00,4661.18,91.92,TRADE
VIC1,20/03/2016 18:30,4609.24,56.78,TRADE
VIC1,20/03/2016 19:00,4665.99,43.88,TRADE
VIC1,20/03/2016 19:30,4740.16,36.85,TRADE
VIC1,20/03/2016 20:00,4652.36,35.9,TRADE
VIC1,20/03/2016 20:30,4508.24,33.88,TRADE
VIC1,20/03/2016 21:00,4402.24,33.93,TRADE
VIC1,20/03/2016 21:30,4238.13,32.42,TRADE
VIC1,20/03/2016 22:00,4101.31,31.25,TRADE
VIC1,20/03/2016 22:30,4066.31,31.61,TRADE
VIC1,20/03/2016 23:00,4101.8,33.09,TRADE
VIC1,20/03/2016 23:30,4419.45,37.85,TRADE
VIC1,21/03/2016 0:00,4455.25,40.39,TRADE
VIC1,21/03/2016 0:30,4253.1,33.3,TRADE
VIC1,21/03/2016 1:00,4133.07,32.41,TRADE
VIC1,21/03/2016 1:30,4009.12,31.4,TRADE
VIC1,21/03/2016 2:00,3896.66,32.53,TRADE
VIC1,21/03/2016 2:30,3814.08,31.81,TRADE
VIC1,21/03/2016 3:00,3741.88,30.56,TRADE
VIC1,21/03/2016 3:30,3742.89,31.61,TRADE
VIC1,21/03/2016 4:00,3779.5,37.23,TRADE
VIC1,21/03/2016 4:30,3888.45,31.77,TRADE
VIC1,21/03/2016 5:00,4080.19,41.77,TRADE
VIC1,21/03/2016 5:30,4438.63,123.97,TRADE
VIC1,21/03/2016 6:00,4867.24,95.48,TRADE
VIC1,21/03/2016 6:30,5323.04,201.88,TRADE
VIC1,21/03/2016 7:00,5624,77.24,TRADE
VIC1,21/03/2016 7:30,5515.28,37.63,TRADE
VIC1,21/03/2016 8:00,5454.86,46.47,TRADE
VIC1,21/03/2016 8:30,5462.55,49.45,TRADE
VIC1,21/03/2016 9:00,5385.01,43.41,TRADE
VIC1,21/03/2016 9:30,5331.45,46.78,TRADE
VIC1,21/03/2016 10:00,5300.77,46.44,TRADE
VIC1,21/03/2016 10:30,5271.25,42.45,TRADE
VIC1,21/03/2016 11:00,5280.78,44.53,TRADE
VIC1,21/03/2016 11:30,5275.33,42.05,TRADE
VIC1,21/03/2016 12:00,5239.71,40.33,TRADE
VIC1,21/03/2016 12:30,5236.13,41.34,TRADE
VIC1,21/03/2016 13:00,5235.13,42.37,TRADE
VIC1,21/03/2016 13:30,5260.49,41.51,TRADE
VIC1,21/03/2016 14:00,5276.46,40.25,TRADE
VIC1,21/03/2016 14:30,5257.51,39.36,TRADE
VIC1,21/03/2016 15:00,5264.99,44.34,TRADE
VIC1,21/03/2016 15:30,5295.54,39.42,TRADE
VIC1,21/03/2016 16:00,5407.09,45.06,TRADE
VIC1,21/03/2016 16:30,5445.81,36.44,TRADE
VIC1,21/03/2016 17:00,5500.23,47.66,TRADE
VIC1,21/03/2016 17:30,5436.17,41.69,TRADE
VIC1,21/03/2016 18:00,5374.17,52.63,TRADE
VIC1,21/03/2016 18:30,5336.61,50.26,TRADE
VIC1,21/03/2016 19:00,5327.08,110.03,TRADE
VIC1,21/03/2016 19:30,5351.32,40.7,TRADE
VIC1,21/03/2016 20:00,5279.24,39.25,TRADE
VIC1,21/03/2016 20:30,5105.2,35.13,TRADE
VIC1,21/03/2016 21:00,4910.85,34.32,TRADE
VIC1,21/03/2016 21:30,4699.62,33.77,TRADE
VIC1,21/03/2016 22:00,4504.22,32.62,TRADE
VIC1,21/03/2016 22:30,4423.15,52.92,TRADE
VIC1,21/03/2016 23:00,4395.98,44.19,TRADE
VIC1,21/03/2016 23:30,4706.35,50.36,TRADE
VIC1,22/03/2016 0:00,4750.4,48.57,TRADE
VIC1,22/03/2016 0:30,4507.46,47.04,TRADE
VIC1,22/03/2016 1:00,4352.77,45.96,TRADE
VIC1,22/03/2016 1:30,4269.96,42.85,TRADE
VIC1,22/03/2016 2:00,4117.04,38.8,TRADE
VIC1,22/03/2016 2:30,4046.85,35.8,TRADE
VIC1,22/03/2016 3:00,3978.4,31.53,TRADE
VIC1,22/03/2016 3:30,4020.83,31.77,TRADE
VIC1,22/03/2016 4:00,4074.77,31.95,TRADE
VIC1,22/03/2016 4:30,4193.62,45.8,TRADE
VIC1,22/03/2016 5:00,4411.02,58.44,TRADE
VIC1,22/03/2016 5:30,4726.54,56.86,TRADE
VIC1,22/03/2016 6:00,5110.91,53.8,TRADE
VIC1,22/03/2016 6:30,5551.65,52.71,TRADE
VIC1,22/03/2016 7:00,5793.62,154.37,TRADE
VIC1,22/03/2016 7:30,5653.31,41.78,TRADE
VIC1,22/03/2016 8:00,5616.28,36.92,TRADE
VIC1,22/03/2016 8:30,5562.26,37.15,TRADE
VIC1,22/03/2016 9:00,5489.45,35.45,TRADE
VIC1,22/03/2016 9:30,5465.9,42.8,TRADE
VIC1,22/03/2016 10:00,5418.59,36.26,TRADE
VIC1,22/03/2016 10:30,5462.96,46.32,TRADE
VIC1,22/03/2016 11:00,5492.03,67.72,TRADE
VIC1,22/03/2016 11:30,5457.32,54.48,TRADE
VIC1,22/03/2016 12:00,5484.36,52,TRADE
VIC1,22/03/2016 12:30,5507.46,63.33,TRADE
VIC1,22/03/2016 13:00,5541.7,47.26,TRADE
VIC1,22/03/2016 13:30,5597.62,48.04,TRADE
VIC1,22/03/2016 14:00,5633.45,56.04,TRADE
VIC1,22/03/2016 14:30,5653.4,52.31,TRADE
VIC1,22/03/2016 15:00,5713.06,55.11,TRADE
VIC1,22/03/2016 15:30,5781.01,86.02,TRADE
VIC1,22/03/2016 16:00,5868.32,62.92,TRADE
VIC1,22/03/2016 16:30,5895.26,50.81,TRADE
VIC1,22/03/2016 17:00,5919.83,80.82,TRADE
VIC1,22/03/2016 17:30,5753.59,71.71,TRADE
VIC1,22/03/2016 18:00,5738.27,67.86,TRADE
VIC1,22/03/2016 18:30,5606.03,59.9,TRADE
VIC1,22/03/2016 19:00,5687.57,196.54,TRADE
VIC1,22/03/2016 19:30,5645.3,47.73,TRADE
VIC1,22/03/2016 20:00,5485.51,41.35,TRADE
VIC1,22/03/2016 20:30,5320.98,70.12,TRADE
VIC1,22/03/2016 21:00,5101.41,54.02,TRADE
VIC1,22/03/2016 21:30,4898.87,35.86,TRADE
VIC1,22/03/2016 22:00,4705.3,33.98,TRADE
VIC1,22/03/2016 22:30,4614.28,66.33,TRADE
VIC1,22/03/2016 23:00,4596.23,36.57,TRADE
VIC1,22/03/2016 23:30,4890.17,56.45,TRADE
VIC1,23/03/2016 0:00,4848.92,64.14,TRADE
VIC1,23/03/2016 0:30,4606.2,39.21,TRADE
VIC1,23/03/2016 1:00,4418.17,36.04,TRADE
VIC1,23/03/2016 1:30,4240.27,34.82,TRADE
VIC1,23/03/2016 2:00,4150.21,38.75,TRADE
VIC1,23/03/2016 2:30,4059.5,34.43,TRADE
VIC1,23/03/2016 3:00,4006.53,28.83,TRADE
VIC1,23/03/2016 3:30,4022.77,32.76,TRADE
VIC1,23/03/2016 4:00,4002.03,31.91,TRADE
VIC1,23/03/2016 4:30,4138.21,31.76,TRADE
VIC1,23/03/2016 5:00,4303.27,35.93,TRADE
VIC1,23/03/2016 5:30,4642.34,38.42,TRADE
VIC1,23/03/2016 6:00,5039.8,40.59,TRADE
VIC1,23/03/2016 6:30,5448.25,37.66,TRADE
VIC1,23/03/2016 7:00,5768.75,77.19,TRADE
VIC1,23/03/2016 7:30,5651.72,34,TRADE
VIC1,23/03/2016 8:00,5580.84,34,TRADE
VIC1,23/03/2016 8:30,5648.05,34,TRADE
VIC1,23/03/2016 9:00,5620.6,34,TRADE
VIC1,23/03/2016 9:30,5640.45,34,TRADE
VIC1,23/03/2016 10:00,5639.28,39.61,TRADE
VIC1,23/03/2016 10:30,5686.08,35.64,TRADE
VIC1,23/03/2016 11:00,5750.76,37.27,TRADE
VIC1,23/03/2016 11:30,5751.49,41.16,TRADE
VIC1,23/03/2016 12:00,5819.32,37.5,TRADE
VIC1,23/03/2016 12:30,5855.9,41.49,TRADE
VIC1,23/03/2016 13:00,5921.69,45.22,TRADE
VIC1,23/03/2016 13:30,5985.14,42.9,TRADE
VIC1,23/03/2016 14:00,5981.4,51.27,TRADE
VIC1,23/03/2016 14:30,5940.6,54.65,TRADE
VIC1,23/03/2016 15:00,5980.82,49.78,TRADE
VIC1,23/03/2016 15:30,6004.83,45.69,TRADE
VIC1,23/03/2016 16:00,5974.93,42.96,TRADE
VIC1,23/03/2016 16:30,5876.22,48.78,TRADE
VIC1,23/03/2016 17:00,5854.2,48.54,TRADE
VIC1,23/03/2016 17:30,5702.49,45.1,TRADE
VIC1,23/03/2016 18:00,5665.14,45.03,TRADE
VIC1,23/03/2016 18:30,5622.34,49.95,TRADE
VIC1,23/03/2016 19:00,5688.55,62.6,TRADE
VIC1,23/03/2016 19:30,5690.65,53.28,TRADE
VIC1,23/03/2016 20:00,5517.97,55.84,TRADE
VIC1,23/03/2016 20:30,5359.71,55.82,TRADE
VIC1,23/03/2016 21:00,5164,46.88,TRADE
VIC1,23/03/2016 21:30,4968.68,40.51,TRADE
VIC1,23/03/2016 22:00,4738.64,35.77,TRADE
VIC1,23/03/2016 22:30,4634.36,80.37,TRADE
VIC1,23/03/2016 23:00,4638.93,54.52,TRADE
VIC1,23/03/2016 23:30,4898.79,44.64,TRADE
VIC1,24/03/2016 0:00,4910.01,51.03,TRADE
VIC1,24/03/2016 0:30,4627.55,46.37,TRADE
VIC1,24/03/2016 1:00,4471.31,41.3,TRADE
VIC1,24/03/2016 1:30,4341.36,32.91,TRADE
VIC1,24/03/2016 2:00,4181.97,35.18,TRADE
VIC1,24/03/2016 2:30,4086.91,33.31,TRADE
VIC1,24/03/2016 3:00,4028.83,35.49,TRADE
VIC1,24/03/2016 3:30,4050.74,33.72,TRADE
VIC1,24/03/2016 4:00,4091.41,33.15,TRADE
VIC1,24/03/2016 4:30,4207.4,46.61,TRADE
VIC1,24/03/2016 5:00,4401.12,48.55,TRADE
VIC1,24/03/2016 5:30,4757.05,51.57,TRADE
VIC1,24/03/2016 6:00,5146.72,86.18,TRADE
VIC1,24/03/2016 6:30,5541.85,32.1,TRADE
VIC1,24/03/2016 7:00,5880.2,66.61,TRADE
VIC1,24/03/2016 7:30,5797.19,37.57,TRADE
VIC1,24/03/2016 8:00,5868.9,44.46,TRADE
VIC1,24/03/2016 8:30,5872.82,44.17,TRADE
VIC1,24/03/2016 9:00,5875.77,39.34,TRADE
VIC1,24/03/2016 9:30,5822.98,41.06,TRADE
VIC1,24/03/2016 10:00,5857.31,47.45,TRADE
VIC1,24/03/2016 10:30,5891.76,45.16,TRADE
VIC1,24/03/2016 11:00,5884.22,45.27,TRADE
VIC1,24/03/2016 11:30,5848.97,49.02,TRADE
VIC1,24/03/2016 12:00,5849.11,46.72,TRADE
VIC1,24/03/2016 12:30,5814.96,46.03,TRADE
VIC1,24/03/2016 13:00,5722.08,43.49,TRADE
VIC1,24/03/2016 13:30,5832.8,46.13,TRADE
VIC1,24/03/2016 14:00,5622.38,45.31,TRADE
VIC1,24/03/2016 14:30,5760.29,45.99,TRADE
VIC1,24/03/2016 15:00,5754.24,47.31,TRADE
VIC1,24/03/2016 15:30,5745.36,47.33,TRADE
VIC1,24/03/2016 16:00,5704.36,38.73,TRADE
VIC1,24/03/2016 16:30,5654.29,35.97,TRADE
VIC1,24/03/2016 17:00,5568.38,36.66,TRADE
VIC1,24/03/2016 17:30,5470.2,34.03,TRADE
VIC1,24/03/2016 18:00,5422.54,34,TRADE
VIC1,24/03/2016 18:30,5404.7,34,TRADE
VIC1,24/03/2016 19:00,5458.61,41.07,TRADE
VIC1,24/03/2016 19:30,5377.38,37.2,TRADE
VIC1,24/03/2016 20:00,5307.87,39.12,TRADE
VIC1,24/03/2016 20:30,5071.56,35.39,TRADE
VIC1,24/03/2016 21:00,4959.63,34,TRADE
VIC1,24/03/2016 21:30,4791.74,36.29,TRADE
VIC1,24/03/2016 22:00,4616.76,34.04,TRADE
VIC1,24/03/2016 22:30,4506.29,37.76,TRADE
VIC1,24/03/2016 23:00,4498.49,38.15,TRADE
VIC1,24/03/2016 23:30,4787.09,35.9,TRADE
VIC1,25/03/2016 0:00,4797.39,32.55,TRADE
VIC1,25/03/2016 0:30,4548.42,31.52,TRADE
VIC1,25/03/2016 1:00,4385.21,29.96,TRADE
VIC1,25/03/2016 1:30,4229.42,29.44,TRADE
VIC1,25/03/2016 2:00,4051.76,26.97,TRADE
VIC1,25/03/2016 2:30,3980.01,26.28,TRADE
VIC1,25/03/2016 3:00,3887.13,25.58,TRADE
VIC1,25/03/2016 3:30,3827.79,23.79,TRADE
VIC1,25/03/2016 4:00,3813.26,24.77,TRADE
VIC1,25/03/2016 4:30,3848.8,23.95,TRADE
VIC1,25/03/2016 5:00,3847.35,19.74,TRADE
VIC1,25/03/2016 5:30,3938.9,19.59,TRADE
VIC1,25/03/2016 6:00,3954.61,21.11,TRADE
VIC1,25/03/2016 6:30,4105.12,23.58,TRADE
VIC1,25/03/2016 7:00,4237.57,26.74,TRADE
VIC1,25/03/2016 7:30,4233.51,27.5,TRADE
VIC1,25/03/2016 8:00,4295.62,28,TRADE
VIC1,25/03/2016 8:30,4387.12,32.63,TRADE
VIC1,25/03/2016 9:00,4365,29.45,TRADE
VIC1,25/03/2016 9:30,4387.94,29.59,TRADE
VIC1,25/03/2016 10:00,4350.78,27.62,TRADE
VIC1,25/03/2016 10:30,4272.86,27.11,TRADE
VIC1,25/03/2016 11:00,4270.76,27.48,TRADE
VIC1,25/03/2016 11:30,4232.96,27.17,TRADE
VIC1,25/03/2016 12:00,4176.17,26.25,TRADE
VIC1,25/03/2016 12:30,4133.52,26.82,TRADE
VIC1,25/03/2016 13:00,4032.65,27.14,TRADE
VIC1,25/03/2016 13:30,3979.72,22.03,TRADE
VIC1,25/03/2016 14:00,4002.62,23.12,TRADE
VIC1,25/03/2016 14:30,3991.34,21.79,TRADE
VIC1,25/03/2016 15:00,4004.08,21.8,TRADE
VIC1,25/03/2016 15:30,4062.42,21.92,TRADE
VIC1,25/03/2016 16:00,4185.59,27.04,TRADE
VIC1,25/03/2016 16:30,4331,31.67,TRADE
VIC1,25/03/2016 17:00,4450.52,39.25,TRADE
VIC1,25/03/2016 17:30,4521.81,41.87,TRADE
VIC1,25/03/2016 18:00,4543.01,35.99,TRADE
VIC1,25/03/2016 18:30,4563.73,48.75,TRADE
VIC1,25/03/2016 19:00,4679.71,54.52,TRADE
VIC1,25/03/2016 19:30,4692.69,53.78,TRADE
VIC1,25/03/2016 20:00,4555.3,35.25,TRADE
VIC1,25/03/2016 20:30,4437.86,35.52,TRADE
VIC1,25/03/2016 21:00,4370.93,32.52,TRADE
VIC1,25/03/2016 21:30,4288.48,31.44,TRADE
VIC1,25/03/2016 22:00,4216.38,27.59,TRADE
VIC1,25/03/2016 22:30,4208.08,31.31,TRADE
VIC1,25/03/2016 23:00,4231.46,32.93,TRADE
VIC1,25/03/2016 23:30,4573.42,40.66,TRADE
VIC1,26/03/2016 0:00,4585.99,33.12,TRADE
VIC1,26/03/2016 0:30,4384.67,29.15,TRADE
VIC1,26/03/2016 1:00,4219.73,31.07,TRADE
VIC1,26/03/2016 1:30,4059.35,27.67,TRADE
VIC1,26/03/2016 2:00,3944.87,28.32,TRADE
VIC1,26/03/2016 2:30,3763.85,27.03,TRADE
VIC1,26/03/2016 3:00,3672.92,26.14,TRADE
VIC1,26/03/2016 3:30,3642.01,25.83,TRADE
VIC1,26/03/2016 4:00,3579.76,25.34,TRADE
VIC1,26/03/2016 4:30,3622.16,26.21,TRADE
VIC1,26/03/2016 5:00,3670.76,25.38,TRADE
VIC1,26/03/2016 5:30,3763.27,25.96,TRADE
VIC1,26/03/2016 6:00,3846.78,26.16,TRADE
VIC1,26/03/2016 6:30,4008.25,28.15,TRADE
VIC1,26/03/2016 7:00,4137.56,28.92,TRADE
VIC1,26/03/2016 7:30,4198.56,31.75,TRADE
VIC1,26/03/2016 8:00,4338.31,33.87,TRADE
VIC1,26/03/2016 8:30,4410.79,40.05,TRADE
VIC1,26/03/2016 9:00,4420.12,32.03,TRADE
VIC1,26/03/2016 9:30,4421.56,31.74,TRADE
VIC1,26/03/2016 10:00,4407.83,29.8,TRADE
VIC1,26/03/2016 10:30,4378.4,31.57,TRADE
VIC1,26/03/2016 11:00,4403.25,31.33,TRADE
VIC1,26/03/2016 11:30,4409.29,30.67,TRADE
VIC1,26/03/2016 12:00,4384.23,30.72,TRADE
VIC1,26/03/2016 12:30,4343.84,29.94,TRADE
VIC1,26/03/2016 13:00,4304.53,28.15,TRADE
VIC1,26/03/2016 13:30,4301.96,27.87,TRADE
VIC1,26/03/2016 14:00,4327.65,30.38,TRADE
VIC1,26/03/2016 14:30,4353.84,29.81,TRADE
VIC1,26/03/2016 15:00,4420.92,31.93,TRADE
VIC1,26/03/2016 15:30,4489.43,30.85,TRADE
VIC1,26/03/2016 16:00,4569.11,31,TRADE
VIC1,26/03/2016 16:30,4668.32,34,TRADE
VIC1,26/03/2016 17:00,4712.78,40.88,TRADE
VIC1,26/03/2016 17:30,4709.69,34.35,TRADE
VIC1,26/03/2016 18:00,4710.63,34.21,TRADE
VIC1,26/03/2016 18:30,4686.06,34.72,TRADE
VIC1,26/03/2016 19:00,4738.35,41.18,TRADE
VIC1,26/03/2016 19:30,4686.54,31.02,TRADE
VIC1,26/03/2016 20:00,4605.59,30.68,TRADE
VIC1,26/03/2016 20:30,4469.72,31.04,TRADE
VIC1,26/03/2016 21:00,4400.36,30.42,TRADE
VIC1,26/03/2016 21:30,4276.3,30.1,TRADE
VIC1,26/03/2016 22:00,4184.72,27.71,TRADE
VIC1,26/03/2016 22:30,4164.18,25.61,TRADE
VIC1,26/03/2016 23:00,4171.18,22.84,TRADE
VIC1,26/03/2016 23:30,4483.52,29.04,TRADE
VIC1,27/03/2016 0:00,4547.26,29.52,TRADE
VIC1,27/03/2016 0:30,4323,28.39,TRADE
VIC1,27/03/2016 1:00,4131.17,27.12,TRADE
VIC1,27/03/2016 1:30,3984.15,25.56,TRADE
VIC1,27/03/2016 2:00,3833.12,25.14,TRADE
VIC1,27/03/2016 2:30,3668.59,24.59,TRADE
VIC1,27/03/2016 3:00,3600.4,22.84,TRADE
VIC1,27/03/2016 3:30,3567.74,21.97,TRADE
